DietMatchesRecipe,AuthorId,RecipeId
False,1802649741B,326311
False,1802649741B,110906
False,1802649741B,138918
True,1802649741B,30391
False,1802649741B,188666
True,1802649741B,193205
False,1802649741B,14681
False,1802649741B,53047
True,1802649741B,74259
True,1802649741B,28822
False,1802649741B,94452
True,1802649741B,78738
False,1802649741B,30299
True,1802649741B,192762
False,1802649741B,259201
False,1802649741B,64843
True,1802649741B,55989
True,1802649741B,30217
False,1802649741B,99048
False,1802649741B,181866
True,1802649741B,125986
False,1802649741B,38933
True,1802649741B,94926
True,1802649741B,123112
False,1802649741B,99456
True,1802649741B,279565
False,1802649741B,159635
True,1802649741B,131359
True,1802649741B,21029
True,1802649741B,184127
True,1802649741B,63275
True,1802649741B,105865
False,1802649741B,26727
True,1802649741B,32688
True,1802649773E,122042
True,1802649854B,190714
False,1802650202B,4753
True,1802650237C,283123
True,1802650237C,186294
True,1802650237C,34602
False,1802650237C,111988
False,1802650237C,100217
False,1802650237C,184708
False,1802650237C,289561
False,1802650237C,222197
True,1802650237C,71513
True,1802650237C,221050
False,1802650237C,63113
True,1802650237C,164415
False,1802650237C,57806
False,1802650237C,102837
False,1802650237C,155858
True,1802650237C,211489
False,1802650237C,181953
False,1802650237C,138886
True,1802650237C,335296
False,1802650237C,231302
False,1802650237C,132933
True,1802650237C,24670
True,1802650237C,280044
False,1802650237C,37194
False,1802650237C,67422
True,1802650237C,135528
True,1802650237C,56674
False,1802650237C,275437
False,1802650237C,220314
False,1802650237C,136338
True,1802650237C,187883
False,1802650237C,70165
True,1802650237C,175108
True,1802650237C,25766
False,1802650237C,101083
True,1802650237C,109448
True,1802651220B,50767
False,1802651396D,12867
False,1802651396D,65361
False,1802651891C,26243
True,1802651891C,26610
True,1802652264E,59156
False,1802652321E,115954
False,1802652321E,14625
False,1802652321E,379585
True,1802652662D,39931
False,1802653192C,13526
True,1802655294E,82486
True,1802656535A,265794
False,1802657021D,76632
True,1802657021D,163196
False,1802657021D,186591
False,1802657021D,42030
True,1802657507A,129926
True,1802659576E,34079
True,180265B,5046
True,1802660146E,173421
False,1802661049B,5194
False,1802661130C,49957
False,1802661520A,45809
True,1802662637D,33752
False,1802662935C,70709
False,1802664358B,162386
False,1802664679E,134725
True,1802665565E,150384
False,1802667697C,50603
True,1802667697C,159619
True,1802667697C,192335
True,1802667697C,208619
False,1802667697C,283073
False,1802667697C,1944
False,1802667697C,32707
False,1802667697C,193995
False,1802667697C,282921
False,1802667697C,3294
False,1802667697C,260626
True,1802667697C,260426
True,1802667697C,204
True,1802668020C,24476
False,1802668020C,54417
False,1802668312E,51734
True,1802668312E,97125
False,1802668312E,120808
False,1802668312E,102338
True,1802668312E,213426
False,1802668312E,325076
False,1802668312E,165531
False,1802668312E,48601
False,1802668312E,377433
False,1802668312E,44898
False,1802668312E,362654
False,1802668312E,85609
False,1802668312E,276632
False,1802668312E,181546
False,1802668312E,59773
True,1802668312E,36926
False,1802669560B,170094
False,1802671546D,44925
False,1802671546D,45809
True,1802671549A,27144
False,1802673503A,360582
False,1802676224A,44232
True,1802677555C,3092
True,1802677555C,241627
True,1802677830B,76342
True,1802678040E,61192
True,1802678549A,258802
True,1802678928E,238137
False,1802679190D,2886
False,1802679469B,121066
True,1802680936B,26570
True,1802681083D,29381
True,1802682908B,151139
False,1802683214D,411816
False,1802683241B,67256
False,1802683597A,28768
True,1802683802C,101412
True,1802686268A,31342
False,1802687140D,210577
False,1802687140D,41193
True,1802687140D,109264
False,1802687140D,312198
True,1802687541A,297005
True,1802687913C,44888
True,1802689381C,48902
False,1802689697B,38301
False,1802690423B,16892
True,1802690441B,368865
True,1802690745A,33645
True,1802691522C,536346
True,1802693296E,78897
False,1802694071A,54677
False,1802694071A,226503
False,1802696797D,12365
False,1802696797D,55469
False,1802696797D,197367
False,1802697128A,192910
True,1802697811E,489691
False,1802697969E,18890
True,1802697969E,54357
False,1802697969E,78814
False,1802697969E,141488
False,1802701599D,287127
True,1802702395C,21023
True,1802702395C,53892
True,1802702395C,44268
True,1802702395C,29679
True,1802702395C,65204
True,1802702395C,76913
True,1802702395C,51655
True,1802704754B,76055
False,1802705032D,327682
True,1802707396B,18497
True,1802707396B,42849
False,1802707396B,25559
False,1802707396B,68774
False,1802710260A,53508
False,1802710260A,104863
False,1802710711E,6867
False,1802710711E,37106
True,1802710711E,81989
False,1802710711E,35393
False,1802710711E,77397
False,1802710711E,131389
False,1802710711E,133231
True,1802711896E,10986
False,1802712152E,213826
True,1802712159C,302120
True,1802712736E,60019
True,1802712736E,428818
True,1802713447D,168222
False,1802713876E,26525
False,1802713876E,46804
True,1802714289B,98363
True,1802714527A,385268
True,1802714535A,63222
False,1802715068E,54257
False,1802715068E,320640
True,1802715383E,374987
True,1802715406C,87648
False,1802715888E,262666
True,1802716296A,139412
True,1802717108C,131018
True,1802718241C,66241
False,1802718429A,7000
True,1802720271A,136990
True,1802720385D,26217
True,1802721482D,214058
True,1802721533D,87085
False,1802722495E,70037
True,1802722495E,92798
True,1802722495E,294620
True,1802722495E,31310
True,1802722495E,136746
False,1802722495E,44235
True,1802722495E,188180
True,1802722495E,18834
True,1802722495E,27212
False,1802722495E,40272
False,1802722495E,106899
False,1802722495E,271353
False,1802722495E,122838
False,1802722495E,26792
True,1802722495E,29329
False,1802722495E,44736
False,1802722495E,89132
True,1802722495E,50589
True,1802723502D,420398
True,1802726846C,36831
True,1802727262C,339156
True,1802727262C,456285
True,1802727381D,76003
True,1802727569C,271451
True,1802727695A,484807
True,1802728261D,60714
True,1802730812A,421820
False,1802731130B,3980
True,1802732164D,10822
True,1802732204D,201382
True,1802732857C,436300
False,1802732857C,108775
False,1802734278C,135930
False,1802734784E,207566
True,1802734784E,150473
False,1802735465A,61603
True,1802736699A,327681
True,1802737576E,342581
True,1802737893D,220208
True,1802738823A,137035
False,1802738976D,33919
True,1802742861C,486261
True,1802744631B,137782
True,1802744631B,170482
False,1802746462A,278735
True,1802747822D,15682
False,1802750983B,497091
False,1802750983B,7613
False,1802750983B,307337
False,1802750983B,251675
True,1802750983B,271920
False,1802750983B,310955
False,1802750983B,285567
True,1802750983B,33466
False,1802750983B,305548
True,1802750983B,304031
True,1802750983B,329082
False,1802750983B,304041
False,1802750983B,307131
True,1802753738B,226018
False,1802753809E,56652
False,1802753809E,19187
True,1802753809E,106195
True,1802753809E,49543
True,1802753809E,66648
False,1802753809E,222310
False,1802753809E,22782
False,1802753809E,87612
True,1802753809E,25028
True,1802753809E,61468
True,1802754526D,117907
True,1802755592B,471814
True,1802755795E,150252
True,1802755895A,524744
False,1802756414D,110079
True,1802756680C,105080
True,1802756680C,66488
True,1802756680C,27361
True,1802756680C,78814
True,1802756680C,33919
True,1802756680C,25628
False,1802756994D,251220
True,1802758537A,41701
True,1802758537A,308516
False,1802758537A,38748
True,1802758537A,449694
True,1802758537A,47717
True,1802758537A,227290
True,1802758537A,211252
False,1802758537A,320773
False,1802758537A,321734
True,1802758537A,199955
False,1802758537A,4594
True,1802758879A,95569
False,1802759891E,205890
False,1802760050B,10123
True,1802760050B,175230
True,1802760889C,66665
True,1802760889C,17040
True,1802760889C,69006
True,1802760889C,33665
True,1802760889C,78274
True,1802760889C,14953
False,1802761595D,80695
False,1802761595D,54257
False,1802761595D,349862
False,1802762885B,139060
False,1802764197B,90975
False,1802770197D,10134
False,1802770197D,25043
True,1802770600C,54848
True,1802770631A,41051
True,1802772034D,444753
False,1802772034D,197504
False,1802772034D,51537
True,1802772034D,350443
True,1802775178B,158853
False,1802776598A,267558
True,1802777631C,33624
True,1802777867D,103215
False,1802778255D,41156
True,1802778950A,27554
False,1802779165C,199372
True,1802779528D,20184
False,1802779528D,109884
False,1802779528D,4627
False,1802779528D,216428
False,1802780990A,362450
True,1802780990A,39405
True,1802780990A,45874
True,1802781181E,42845
True,1802782471D,92095
True,1802782574E,55575
False,1802783437A,378928
True,1802784859B,504062
False,1802786847B,37457
True,1802786847B,34335
False,1802786847B,394813
True,1802787882A,110768
True,1802788459D,203233
False,1802788983D,353401
False,1802789159D,155291
True,1802789166C,63828
True,1802789215E,100864
True,1802791719C,70026
True,1802793640B,13982
True,1802796074E,112924
False,1802796074E,55841
False,1802796831D,20565
False,1802796831D,10406
True,1802796831D,58691
False,1802796831D,45437
True,1802796831D,112755
False,1802796831D,145266
True,1802796831D,43100
True,1802796831D,43824
True,1802796831D,80317
True,1802796831D,97631
True,1802796927A,142983
False,1802796927A,106640
True,1802796927A,110047
True,1802796927A,9351
False,1802797708E,210869
True,1802797708E,50396
True,1802797708E,269324
True,1802797708E,141227
True,1802798597E,8935
False,1802799255B,504521
True,1802799255B,322107
False,1802799255B,434027
False,1802799255B,48559
False,1802799255B,42863
True,1802799255B,177017
False,1802799255B,33438
False,1802799255B,87094
True,1802799255B,1005
True,1802799588C,198837
False,1802799772E,458264
True,180279E,147391
True,1802800707E,3709
False,1802802887B,26350
True,1802805829D,239052
False,1802806122A,72780
False,1802806122A,50338
True,1802806122A,65525
False,1802806122A,49525
False,1802806122A,32652
False,1802806122A,67775
True,1802806122A,32042
False,1802806122A,24573
False,1802806122A,57985
True,1802806122A,64138
False,1802806122A,69989
True,1802806122A,76
True,1802806122A,91220
True,1802808029A,65768
False,1802808679E,17727
True,1802810149E,100353
False,1802811100B,3157
True,1802811100B,388761
True,1802811555C,18914
False,1802811641C,53535
True,1802812855C,11703
True,1802812930D,442673
False,1802813003C,148722
False,1802815214B,136470
False,1802815214B,188814
False,1802815214B,12360
True,1802815214B,294868
True,1802815214B,87459
False,1802815214B,78938
False,1802815214B,25723
True,1802815214B,120519
True,1802815214B,48014
True,1802815214B,153816
True,1802815214B,288252
True,1802815214B,149774
False,1802815214B,316956
True,1802815214B,56846
True,1802815214B,140466
True,1802815214B,249741
True,1802815214B,269611
False,1802815214B,136723
False,1802815214B,73960
False,1802815214B,97098
True,1802815214B,144623
False,1802815214B,286067
False,1802815214B,165867
True,1802815214B,265735
False,1802815214B,27208
True,1802815214B,13707
False,1802815214B,33671
False,1802815401D,159118
False,1802815401D,100688
False,1802815401D,71448
False,1802815401D,234516
True,1802815401D,158832
False,1802816647B,386789
True,1802816745C,314885
False,1802816745C,203327
False,1802816745C,302957
False,1802816745C,5170
False,1802816745C,102617
False,1802816745C,77854
True,1802816745C,119491
False,1802816745C,328566
True,1802816745C,20376
True,1802816745C,35682
False,1802820886A,36765
True,1802821756C,9351
False,1802821766E,104409
False,1802821766E,185248
False,1802821766E,29581
True,1802821766E,91311
False,1802821766E,7478
True,1802827366B,129926
False,1802828029E,100943
True,1802828387B,46990
False,1802828387B,47590
False,1802828387B,234455
True,1802828387B,53878
True,1802828387B,14967
False,1802828387B,12337
True,1802828477C,73866
True,1802830336E,185770
True,1802831169B,6787
True,1802831171C,38846
True,1802831877C,9176
True,1802831877C,17471
True,1802834680D,507153
False,1802836073A,288061
True,1802838505C,196276
True,1802838505C,386333
True,1802838505C,18651
True,1802839007D,54911
False,1802839126C,209088
False,1802840637C,179677
False,1802841220B,173879
True,1802841220B,132816
False,1802841220B,243762
True,1802841220B,109655
True,1802841220B,143644
True,1802841220B,118021
False,1802841450E,97531
True,1802845664B,421069
False,1802847127E,487152
False,1802848862A,11548
True,1802849198E,233996
False,1802849661A,98867
False,1802849884C,86055
False,1802852225A,15285
True,1802854058E,68955
True,1802854760C,140679
False,1802854C,209240
False,1802855746A,477547
False,1802856265E,101926
True,1802856534D,155629
True,1802858246C,23921
True,1802858407E,49937
True,1802860448A,86623
True,1802863598B,53538
False,1802863598B,239904
True,1802864752D,323179
True,1802867703D,356881
True,1802870746E,17149
True,1802871444A,51209
True,1802871684E,114575
False,1802872188E,37024
True,1802872243A,68226
True,1802874916D,443758
True,1802875570D,83425
True,1802877264D,119508
True,1802877264D,105548
False,1802877264D,286290
False,1802877278B,199604
True,1802877278B,249499
False,1802877278B,367151
False,1802877278B,517878
False,1802877278B,502979
False,1802877278B,134776
True,1802877278B,438504
False,1802877278B,455894
True,1802877278B,15295
True,1802877278B,107712
True,1802877278B,374158
True,1802877278B,288797
True,1802877278B,263344
False,1802877278B,362656
True,1802877278B,266180
False,1802877278B,401683
False,1802877278B,209723
True,1802877278B,426421
False,1802877278B,49786
False,1802877278B,41685
False,1802877278B,55556
True,1802877278B,107771
False,1802877278B,514723
False,1802877278B,503506
False,1802877278B,513421
True,1802877278B,166100
False,1802877278B,59940
True,1802877278B,372295
True,1802877278B,84592
True,1802877278B,41755
False,1802877278B,75891
True,1802877278B,200734
False,1802877278B,282104
True,1802877278B,368158
False,1802877278B,358745
True,1802877278B,182996
True,1802877278B,119373
False,1802877278B,81956
True,1802877278B,10837
True,1802877278B,19724
False,1802877278B,170187
False,1802877278B,267785
False,1802877278B,101657
True,1802877278B,184540
True,1802877278B,240807
False,1802877278B,302374
True,1802877377A,13961
True,1802878096A,38807
True,1802878096A,82258
False,1802880871A,86980
False,1802880871A,137771
False,1802882454C,232788
False,1802882732A,71127
True,1802883447B,49200
True,1802885268E,26111
True,1802885268E,71344
True,1802886785C,20134
False,1802886938A,199579
True,1802887113B,28419
True,1802887380E,111970
True,1802890052D,58344
True,1802890559C,433124
False,1802890720B,196399
True,1802892051B,59900
True,1802892081D,64578
True,1802892115E,169309
True,1802892195B,329748
True,1802892267A,32204
